Date,Close
2023-11-01 00:00:00-04:00,119.47000122070312
2023-11-02 00:00:00-04:00,115.5
2023-11-03 00:00:00-04:00,122.63999938964844
2023-11-06 00:00:00-05:00,118.16999816894531
2023-11-07 00:00:00-05:00,121.08000183105469
2023-11-08 00:00:00-05:00,117.66000366210938
2023-11-09 00:00:00-05:00,115.5199966430664
2023-11-10 00:00:00-05:00,118.1500015258789
2023-11-13 00:00:00-05:00,119.1500015258789
2023-11-14 00:00:00-05:00,126.68000030517578
2023-11-15 00:00:00-05:00,128.35000610351562
2023-11-16 00:00:00-05:00,126.27999877929688
2023-11-17 00:00:00-05:00,127.1500015258789
2023-11-20 00:00:00-05:00,129.6999969482422
2023-11-21 00:00:00-05:00,126.81999969482422
2023-11-22 00:00:00-05:00,129.0399932861328
2023-11-24 00:00:00-05:00,128.3699951171875
2023-11-27 00:00:00-05:00,129.0
2023-11-28 00:00:00-05:00,127.55999755859375
2023-11-29 00:00:00-05:00,126.4800033569336
2023-11-30 00:00:00-05:00,126.33999633789062
2023-12-01 00:00:00-05:00,135.02000427246094
2023-12-04 00:00:00-05:00,133.6999969482422
2023-12-05 00:00:00-05:00,133.7100067138672
2023-12-06 00:00:00-05:00,135.30999755859375
2023-12-07 00:00:00-05:00,139.83999633789062
2023-12-08 00:00:00-05:00,140.67999267578125
2023-12-11 00:00:00-05:00,142.91000366210938
2023-12-12 00:00:00-05:00,140.5500030517578
2023-12-13 00:00:00-05:00,144.50999450683594
2023-12-14 00:00:00-05:00,147.25999450683594
2023-12-15 00:00:00-05:00,146.60000610351562
2023-12-18 00:00:00-05:00,147.5
2023-12-19 00:00:00-05:00,146.91000366210938
2023-12-20 00:00:00-05:00,141.07000732421875
2023-12-21 00:00:00-05:00,142.08999633789062
2023-12-22 00:00:00-05:00,140.8000030517578
2023-12-26 00:00:00-05:00,138.72000122070312
2023-12-27 00:00:00-05:00,136.5500030517578
2023-12-28 00:00:00-05:00,137.0
2023-12-29 00:00:00-05:00,136.13999938964844
2024-01-02 00:00:00-05:00,134.47999572753906
2024-01-03 00:00:00-05:00,133.4199981689453
2024-01-04 00:00:00-05:00,133.72000122070312
2024-01-05 00:00:00-05:00,135.97999572753906
2024-01-08 00:00:00-05:00,140.0800018310547
2024-01-09 00:00:00-05:00,139.52999877929688
2024-01-10 00:00:00-05:00,139.75999450683594
2024-01-11 00:00:00-05:00,139.4499969482422
2024-01-12 00:00:00-05:00,137.13999938964844
2024-01-16 00:00:00-05:00,135.02000427246094
2024-01-17 00:00:00-05:00,134.97999572753906
2024-01-18 00:00:00-05:00,137.0399932861328
2024-01-19 00:00:00-05:00,139.92999267578125
2024-01-22 00:00:00-05:00,142.00999450683594
2024-01-23 00:00:00-05:00,142.3000030517578
2024-01-24 00:00:00-05:00,141.19000244140625
2024-01-25 00:00:00-05:00,142.11000061035156
2024-01-26 00:00:00-05:00,149.6199951171875
2024-01-29 00:00:00-05:00,152.6999969482422
2024-01-30 00:00:00-05:00,149.44000244140625
2024-01-31 00:00:00-05:00,144.13999938964844
2024-02-01 00:00:00-05:00,146.49000549316406
2024-02-02 00:00:00-05:00,146.5500030517578
2024-02-05 00:00:00-05:00,144.77999877929688
2024-02-06 00:00:00-05:00,144.52999877929688
2024-02-07 00:00:00-05:00,147.5500030517578
2024-02-08 00:00:00-05:00,150.5399932861328
2024-02-09 00:00:00-05:00,147.59500122070312
2024-02-12 00:00:00-05:00,153.8000030517578
2024-02-13 00:00:00-05:00,150.82000732421875
2024-02-14 00:00:00-05:00,148.1999969482422
2024-02-15 00:00:00-05:00,157.69000244140625
2024-02-16 00:00:00-05:00,152.50999450683594
2024-02-20 00:00:00-05:00,148.14999389648438
2024-02-21 00:00:00-05:00,149.24000549316406
2024-02-22 00:00:00-05:00,155.25999450683594
2024-02-23 00:00:00-05:00,152.66000366210938
2024-02-26 00:00:00-05:00,149.27000427246094
2024-02-27 00:00:00-05:00,152.05999755859375
2024-02-28 00:00:00-05:00,153.42999267578125
2024-02-29 00:00:00-05:00,157.47000122070312
2024-03-01 00:00:00-05:00,159.72000122070312
2024-03-04 00:00:00-05:00,158.08999633789062
2024-03-05 00:00:00-05:00,159.3300018310547
2024-03-06 00:00:00-05:00,163.8699951171875
2024-03-07 00:00:00-05:00,163.5399932861328
2024-03-08 00:00:00-05:00,164.91000366210938
2024-03-11 00:00:00-04:00,162.99000549316406
2024-03-12 00:00:00-04:00,166.6699981689453
2024-03-13 00:00:00-04:00,164.75999450683594
2024-03-14 00:00:00-04:00,166.44000244140625
2024-03-15 00:00:00-04:00,160.63999938964844
2024-03-18 00:00:00-04:00,161.86000061035156
2024-03-19 00:00:00-04:00,161.7899932861328
2024-03-20 00:00:00-04:00,164.7100067138672
2024-03-21 00:00:00-04:00,168.17999267578125
2024-03-22 00:00:00-04:00,167.86000061035156
2024-03-25 00:00:00-04:00,167.99000549316406
2024-03-26 00:00:00-04:00,167.38999938964844
2024-03-27 00:00:00-04:00,166.41000366210938
2024-03-28 00:00:00-04:00,164.9600067138672
